Harriet Tubman Home for the Aged;Cayuga;05/30/1974;90NR00102;-76.561;42.9120124411 
Saint Pauls Evangelical Lutheran Church;Dutchess;08/19/1998;98NR01301;-73.8772;41.9909371425 
Smith's, Paul, Hotel Cottages;Franklin;04/29/1999;98NR01419;-74.2568;44.4344668887 
Gates, Cyrus, Farmstead;Broome;01/11/1999;99NR01455;-76.0382;42.2473739981 
Rider-Hopkins Farm and Olmsted Camp;Erie;01/15/1999;99NR01440;-78.5116;42.5318424611 
Oak Hill Park Historic District;Cattaraugus;12/01/1997;95NR00906;-78.4344;42.0805527387 
Settle, John, Farm;Tioga;03/16/1998;98NR01313;-76.1283;42.2112834381 
West Newark Congregational Church;Tioga;03/16/1998;98NR01308;-76.2356;42.2425005971 
Blewer Farm and Tenant House;Tioga;03/16/1998;97NR01270;-76.232;42.198348573 
Lipe, Sherry, Farm;Tioga;03/16/1998;98NR01306;-76.1658;42.2010554791 
Clinton, Morris, House;Tioga;03/16/1998;98NR01307;-76.1801;42.211101305 
Hope Cemetery and Mausoleum;Tioga;03/16/1998;98NR01304;-76.1897;42.2110654431 
Jackson Heights Historic District;Queens;01/27/1999;98NR01367;-73.886;40.7517185 
Old Sloatsburg Cemetery;Rockland;07/23/1999;99NR01489;-74.1961;41.1537093551 
Tubman, Harriet, Residence;Cayuga;04/02/1999;98NR01420;-76.5614;42.9111968641 
Saint Stanislaus Roman Catholic Church Complex;Montgomery;04/29/1999;98NR01426;-74.1828;42.9353546936 
McKinney Stables of Empire City Farms;Allegany;08/12/1999;99NR01504;-78.2708;42.2097579128 
Stonewall;New York;05/27/1999;99NR01503;-74.0005;40.7339446485 
Guilford-Bower Farmhouse;Ulster;07/08/1999;99NR01491;-74.1572;41.7112960172 
Davis Stone House;Ulster;08/12/1999;99NR01484;-74.1998;41.8194236096 
Sahler Stone House;Ulster;08/12/1999;99NR01485;-74.1875;41.8194278393 
Sahler Stone House and Dutch Barn;Ulster;08/12/1999;99NR01483;-74.1973;41.8259291899 
Stilwill Stone House;Ulster;08/12/1999;99NR01486;-74.1882;41.8113860666 
Stilwill-Westbrook Stone House;Ulster;08/12/1999;99NR01487;-74.1969;41.8073024778 
Van Wagenen Stone House and Farm Complex;Ulster;08/12/1999;99NR01481;-74.1819;41.805819494 
Tweddle Farmstead;Orange;09/09/1999;99NR01527;-74.228;41.5075261995 
Glimmerglass Historic District;Otsego;09/24/1999;99NR01506;-74.9028;42.7568421928 
Monfort Cemetery;Nassau;01/07/1988;90NR01731;-73.6821;40.8312290359 
Palisades Interstate Parkway;Orange;08/02/1999;98NR01343;-73.981;41.1005754271 
Theodore Roosevelt Birthplace National Historic Site;New York;10/15/1966;90NR00881;-73.989;40.7386429068 
General Grant National Memorial;New York;10/15/1966;90NR00870;-73.9631;40.8134629929 
Federal Hall National Memorial;New York;10/15/1966;90NR00869;-74.0103;40.7073270459 
Hamilton Grange National Memorial;New York;10/15/1966;90NR00871;-73.9478;40.8223588172 
Cole, Thomas, House;Greene;10/15/1966;90NR00549;-73.8614;42.2258812906 
Plymouth Church of the Pilgrims;Kings;10/15/1966;90NR01326;-73.9931;40.6994688847 
Sousa, John Philip, House;Nassau;10/15/1966;90NR01727;-73.7292;40.8433390148 
Arthur, Chester A., House;New York;10/15/1966;90NR00863;-73.9821;40.7427531326 
Carnegie Hall;New York;10/15/1966;90NR00864;-73.9799;40.7650051197 
Carnegie, Andrew, Mansion;New York;11/13/1966;90NR00908;-73.9578;40.7843308135 
Castle Clinton National Monument;New York;10/15/1966;90NR00865;-74.0168;40.7034626584 
Cooper Union;New York;10/15/1966;90NR00868;-73.9905;40.7293767286 
Morgan, Pierpont, Library;New York;11/13/1966;90NR00909;-73.9811;40.7489498484 
Morris-Jumel Mansion;New York;10/15/1966;90NR00872;-73.9386;40.8344597825 
New York Public Library;New York;10/15/1966;90NR00873;-73.9822;40.7532003721 
Old Merchant's House (Seabury-Tredwell House);New York;10/15/1966;90NR00875;-73.9923;40.727667645 
Players, The;New York;10/15/1966;90NR00876;-73.9867;40.7375790817 
Pupin Physics Laboratories, Columbia University;New York;10/15/1966;90NR00877;-73.9614;40.8100028217 
St. Paul's Chapel;New York;10/15/1966;90NR00878;-74.0096;40.7114781973 
Voorlezer's House;Richmond;10/15/1966;90NR01038;-74.1476;40.5715725622 
Conference House;Richmond;10/15/1966;90NR01037;-74.2534;40.5030726795 
Old Blenheim Bridge;Schoharie;10/15/1966;90NR02670;-74.4415;42.4717773418 
Old House, The;Suffolk;10/15/1966;90NR01892;-72.4856;41.0084473818 
Schuyler, Philip, Mansion;Albany;12/24/1967;90NR01647;-73.7593;42.6413315569 
Wyckoff, Pieter, House;Kings;12/24/1967;90NR01350;-73.9206;40.6446725729 
Old Quaker Meetinghouse;Queens;12/24/1967;90NR01619;-73.8303;40.7630044392 
Coeymans School (Acton Civill Polytechnic Institute);Albany;12/29/1970;90NR02766;-73.7982;42.4727451195 
Central Synagogue;New York;10/09/1970;90NR00862;-73.9706;40.7595915232 
New York Shakespeare Festival Public Theater (Astor Library);New York;12/02/1970;90NR00922;-73.9917;40.7289839081 
Dutch Reformed Church;Orange;12/18/1970;90NR02316;-74.0085;41.5047949052 
Cannon Building;Rensselaer;03/05/1970;90NR00975;-73.6919;42.7312804291 
McCarthy Building;Rensselaer;03/05/1970;90NR00978;-73.6918;42.731994289 
National State Bank Building;Rensselaer;12/29/1970;90NR01000;-73.6904;42.7327082066 
Gurley, W. & L.E., Building;Rensselaer;03/05/1970;90NR00977;-73.6871;42.7324577809 
Austen, Elizabeth Alice, House;Richmond;07/28/1970;90NR01027;-74.0632;40.6151076883 
Cherry Hill;Albany;02/18/1971;90NR01673;-73.7641;42.6345750429 
New York Executive Mansion;Albany;02/18/1971;90NR01674;-73.7612;42.6465706386 
New York State Court of Appeals Building;Albany;02/18/1971;90NR01624;-73.7539;42.6522602029 
New York State Department of Education Building;Albany;03/18/1971;90NR01643;-73.7576;42.6540341115 
Ten Broeck Mansion;Albany;08/12/1971;90NR01625;-73.7513;42.6588255928 
Whipple Cast and Wrought Iron Bowstring Truss Bridge;Albany;03/18/1971;90NR01649;-73.8006;42.6358371097 
Delaware and Hudson Railroad Passenger Station;Albany;08/12/1971;90NR01677;-74.0329;42.7009277227 
Harmony Mill No. 3;Albany;02/18/1971;90NR02826;-73.7049;42.781762395 
Lock 18 of Enlarged Erie Canal;Albany;02/18/1971;90NR02827;-73.7117;42.7850623151 
Van Schaick House;Albany;03/18/1971;90NR02830;-73.6867;42.7679874132 
Watervliet Side Cut Locks;Albany;08/12/1971;90NR02832;-73.6981;42.7319762578 
The Hill (Livingston, Henry W., House)(DEMOLISHED);Columbia;02/18/1971;90NR00235;-73.7489;42.1768871926 
Schermerhorn Row Block;New York;02/18/1971;90NR00623;-74.0062;40.7048036136 
Troy Gas Light Company (Gasholder House);Rensselaer;02/18/1971;90NR00973;-73.6902;42.7215085618 
Grant Cottage;Saratoga;02/18/1971;90NR02590;-73.7454;43.2012204427 
Senate House;Ulster;08/21/1971;90NR01102;-74.0187;41.935257249 
Delaware and Hudson Railroad Company Building;Albany;03/16/1972;90NR01638;-73.7496;42.6479965743 
Old Post Office;Albany;01/20/1972;90NR01644;-73.7504;42.6489640995 
Quackenbush House;Albany;06/19/1972;90NR01646;-73.7484;42.6539300138 
St. Peter's Church;Albany;03/16/1972;90NR02843;-73.754;42.6509901816 
Rainey Memorial Gates;Bronx;03/16/1972;90NR00033;-73.8773;40.8552359732 
Church of St. John The Evangelist;Columbia;04/13/1972;90NR00242;-73.7473;42.3081628995 
Van Wyck-Wharton House;Dutchess;04/13/1972;90NR00297;-73.889;41.5231809701 
Bergh-Stoutenburgh House;Dutchess;09/27/1972;90NR00304;-73.9321;41.7821809066 
Stoutenburgh, William, House;Dutchess;09/27/1972;90NR00305;-73.9146;41.7876007308 
Church of the Holy Comforter;Dutchess;04/13/1972;90NR00371;-73.9366;41.7062945759 
Italian Center;Dutchess;04/19/1972;90NR00373;-73.9297;41.7067781866 
Poughkeepsie City Hall;Dutchess;01/20/1972;90NR00366;-73.9298;41.7042187876 
Second Baptist Church;Dutchess;01/20/1972;90NR00367;-73.9312;41.7064625387 
Vassar Home for Aged Men;Dutchess;04/13/1972;90NR00372;-73.931;41.7053205929 
Fulton County Courthouse;Fulton;07/24/1972;90NR00518;-74.3749;43.006790438 
Boathouse on the Lullwater of the Lake in Prospect Park;Kings;01/07/1972;90NR01258;-73.965;40.6611136598 
Flatbush Town Hall;Kings;07/24/1972;90NR01294;-73.9567;40.6490583916 
Grecian Shelter;Kings;01/20/1972;90NR01261;-73.967;40.6537446456 
Hunterfly Road, Houses on, Historic District;Kings;12/05/1972;90NR01343;-73.926;40.6744659894 
Old Brooklyn Fire Headquarters;Kings;01/20/1972;90NR01262;-73.987;40.6928386185 
Fort Klock;Montgomery;11/28/1972;90NR01542;-74.6493;42.9855482002 
Admiral's House;New York;07/24/1972;90NR00791;-74.0131;40.6903375965 
Bialystoker Synagogue;New York;04/26/1972;90NR00685;-73.9833;40.7155636684 
Blackwell House;New York;02/25/1972;90NR00625;-73.951;40.760621126 
Block House, The;New York;07/24/1972;90NR00792;-74.0139;40.688944266 
Castle Williams;New York;07/31/1972;90NR00800;-74.0193;40.6928323719 
Chapel Of The Good Shepherd;New York;03/16/1972;90NR00627;-73.9501;40.7619646355 
Charles Street, House at 131;New York;11/03/1972;90NR00902;-74.0077;40.7343950452 
Church of the Holy Apostles;New York;04/26/1972;90NR00686;-73.9988;40.7492522786 
City Hospital;New York;03/16/1972;90NR00628;-73.9583;40.7531205749 
Dakota Apartments;New York;04/26/1972;90NR00687;-73.9762;40.776785938 
Firehouse, Engine Company 31;New York;01/20/1972;90NR00610;-74.0012;40.7173109841 
Firehouse, Engine Company 33;New York;03/16/1972;90NR00629;-73.9925;40.7269925564 
Morgan, J. P., & Co. Building;New York;06/19/1972;90NR00759;-74.0105;40.7067490687 
Lighthouse;New York;03/16/1972;90NR00630;-73.9402;40.7728427749 
Madison Avenue Facade of the Squadron A Armory;New York;03/24/1972;90NR00637;-73.9547;40.786169294 
Moore, William H., House;New York;03/16/1972;90NR00631;-73.9749;40.7606095344 
Octagon, The;New York;03/16/1972;90NR00632;-73.9436;40.7690650167 
Smallpox Hospital;New York;03/16/1972;90NR00633;-73.9596;40.7516024918 
Smith, Alfred E., House;New York;11/28/1972;90NR00919;-73.9981;40.712324353 
St. James Church;New York;07/24/1972;90NR00795;-73.9985;40.7122256562 
St. Marks-In-The-Bowery;New York;06/19/1972;90NR00760;-73.9871;40.7303607011 
Strecker Memorial Laboratory;New York;03/16/1972;90NR00634;-73.9582;40.752686951 
Surrogate's Court (Hall of Records);New York;01/29/1972;90NR00613;-74.0042;40.7135927802 
Watson, James, House;New York;07/24/1972;90NR00796;-74.0137;40.7026404801 
Crawford, David, House;Orange;09/27/1972;90NR02317;-74.0082;41.5087683258 
Old Southeast Church;Putnam;07/24/1972;90NR02381;-73.5743;41.4315290501 
Flushing Town Hall;Queens;03/16/1972;90NR01566;-73.8301;40.7639017367 
Kingsland Homestead;Queens;05/31/1972;90NR01578;-73.8241;40.763905917 
Knickerbocker Mansion;Rensselaer;12/11/1972;90NR00965;-73.6513;42.9050985958 
Burden Iron Works Office Building;Rensselaer;03/16/1972;90NR00980;-73.699;42.7100264746 
Battery Weed;Richmond;01/20/1972;90NR01013;-74.0542;40.6054854578 
Todd, Hiram Charles, House;Saratoga;05/31/1972;90NR02594;-73.7896;43.0825098043 
Old Lutheran Parsonage;Schoharie;06/19/1972;90NR02687;-74.3084;42.6615879973 
Hyatt-Livingston House;Westchester;10/05/1972;90NR02532;-73.8787;41.0091071228 
Paine, Thomas, Cottage;Westchester;11/28/1972;90NR02481;-73.791;40.9337964069 
Fish, Hamilton, House (Stuyvesant-Fish House);New York;07/31/1972;90NR00801;-73.9887;40.7301451787 
Vassar Institute;Dutchess;01/20/1972;90NR00368;-73.9316;41.7057454954 
New York Cotton Exchange (India House);New York;01/07/1972;90NR00949;-74.0098;40.704519389 
First Trust Company Building;Albany;01/18/1973;90NR01623;-73.7511;42.649210239 
Hayes House;Albany;01/17/1973;90NR01676;-74.0306;42.6992024218 
Bethlehem House;Albany;04/11/1973;90NR01627;-73.7662;42.544155252 
Olmstead Street Historic District;Albany;06/19/1973;90NR00013;-73.7028;42.7750666173 
Newtonville Post Office;Albany;03/14/1973;90NR02784;-73.757;42.7223081204 
Simons General Store;Columbia;04/23/1973;90NR00209;-73.6375;42.0506108056 
Spangler Bridge;Columbia;02/23/1973;90NR00213;-73.5993;42.4309978976 
Spencertown Academy;Columbia;04/03/1973;90NR00210;-73.5437;42.3224759347 
Howland Library;Dutchess;05/07/1973;90NR00436;-73.9648;41.5017479066 
Oblong Friends Meetinghouse;Dutchess;01/12/1973;90NR00309;-73.5421;41.5793826398 
Main Building, Vassar College;Dutchess;09/19/1973;90NR00320;-73.8954;41.6868562326 
Delamater, Henry, House;Dutchess;05/07/1973;90NR00453;-73.9133;41.928498544 
Church of the Nazarene;Essex;06/19/1973;90NR00466;-73.4016;44.3018538952 
Octagonal Schoolhouse;Essex;01/17/1973;90NR00464;-73.4012;44.3042658301 
Guy Park Manor;Montgomery;02/06/1973;90NR01543;-74.2095;42.9470288795 
Palatine Bridge Freight House;Montgomery;03/07/1973;90NR01560;-74.5655;42.9102468889 
Palatine Church;Montgomery;01/25/1973;90NR01539;-74.6283;42.9689723561 
Wagner, Webster, House;Montgomery;03/07/1973;90NR01561;-74.5692;42.9109675666 
St. George's Church;Nassau;03/07/1973;90NR01710;-73.6225;40.706811288 
Murray Street, Building at No. 75;New York;04/03/1973;90NR00650;-74.0106;40.7148241557 
Chamber of Commerce Building;New York;02/06/1973;90NR00619;-74.0097;40.7090011703 
Church of the Transfiguration and Rectory;New York;06/04/1973;90NR00753;-73.9859;40.7451969108 
Governor's House;New York;04/26/1973;90NR00688;-74.0131;40.6909522284 
Haughwout, E. V., Building;New York;08/28/1973;90NR00814;-74.0027;40.7234264587 
John Street Methodist Church;New York;06/04/1973;90NR00754;-74.0081;40.709086035 
Smith, Abigail Adams, Stable (Museum);New York;01/12/1973;90NR00607;-73.96;40.7600107196 
Haskell House;Orange;06/04/1973;90NR02309;-74.042;41.4808716763 
Church of the Holy Cross;Rensselaer;06/04/1973;90NR00988;-73.6831;42.732375701 
Hart-Cluett Mansion;Rensselaer;04/11/1973;90NR00981;-73.6923;42.7295017756 
Old Troy Hospital;Rensselaer;10/25/1973;90NR00997;-73.6831;42.7317763364 
Troy Public Library;Rensselaer;01/17/1973;90NR00971;-73.6919;42.7279853128 
Kreuzer-Pelton House;Richmond;01/29/1973;90NR01014;-74.1121;40.6436511401 
Terneur-Hutton House;Rockland;04/23/1973;90NR02396;-73.9725;41.0830367754 
Old Warren County Courthouse Complex;Warren;06/19/1973;90NR02739;-73.7116;43.4258645246 
Odell House - Rochambeau Headquarters;Westchester;03/28/1973;90NR02436;-73.8172;41.0195728751 
Cropsey, Jasper F., House and Studio;Westchester;05/17/1973;90NR02535;-73.8814;40.9932799325 
First Baptist Church of Ossining;Westchester;01/12/1973;90NR02501;-73.8616;41.1615254295 
Hyatt, Caleb, House;Westchester;01/22/1973;90NR02509;-73.8001;40.9817247826 
Old St. Peter's Church;Westchester;03/07/1973;90NR02429;-73.9001;41.3140899427 
Cathedral of All Saints;Albany;07/25/1974;90NR02810;-73.7578;42.6546217919 
Nut Grove;Albany;07/30/1974;90NR02815;-73.768;42.6339596291 
Bartow-Pell Mansion and Carriage House;Bronx;12/30/1974;90NR00074;-73.8055;40.8718101033 
Union Station;Columbia;05/01/1974;90NR00257;-73.5976;42.3617336524 
Evans, Cornelius H., House;Columbia;11/01/1974;90NR00255;-73.7881;42.2511577756 
Casemate Fort, Whiting Quadrangle;Kings;08/07/1974;90NR01295;-74.0324;40.6089083207 
Federal Building and Post Office;Kings;10/09/1974;90NR01323;-73.9894;40.6956483497 
Quarters A;Kings;08/11/1974;90NR01281;-73.9807;40.7026927602 
Wyckoff-Bennett Homestead;Kings;12/24/1974;90NR01351;-73.9512;40.6108685278 
Heitz Place Courthouse;Nassau;07/30/1974;90NR01713;-73.5209;40.7690623179 
Raynham Hall;Nassau;06/05/1974;90NR01725;-73.5316;40.8725213398 
Federal Office Building;New York;08/30/1974;90NR00816;-74.0082;40.7322715795 
Fort Jay;New York;03/27/1974;90NR00640;-74.016;40.6913559855 
Founder's Hall, The Rockefeller University;New York;05/30/1974;90NR00840;-73.9552;40.7624888505 
Grace Church and Dependencies;New York;06/28/1974;90NR00768;-73.9908;40.7320633892 
Henderson Place Historic District;New York;06/20/1974;90NR00761;-73.9448;40.7754271036 
Henry Street Settlement and Neighborhood Playhouse;New York;05/30/1974;90NR00841;-73.9846;40.714031285 
Salmagundi Club;New York;07/25/1974;90NR00797;-73.9944;40.734257443 
Tweed Courthouse;New York;09/25/1974;90NR00857;-74.0056;40.7133929139 
Bull Stone House;Orange;07/18/1974;90NR02296;-74.261;41.4346577933 
Smith Clove Meetinghouse;Orange;01/11/1974;90NR02314;-74.1117;41.361008012 
Fort Decker;Orange;06/13/1974;90NR02323;-74.7015;41.378815484 
Aiken House;Rensselaer;12/31/1974;90NR01004;-73.7488;42.6356987166 
Powers Home;Rensselaer;04/16/1974;90NR00982;-73.6722;42.7837712247 
West Strand Historic District;Ulster;06/28/1974;90NR01100;-73.9833;41.9178363864 
DeRidder Homestead;Washington;03/22/1974;90NR02743;-73.5673;43.0993490309 
Potter, Judge Joseph, House;Washington;05/02/1974;90NR02753;-73.399;43.5559806258 
Bolton Priory;Westchester;06/28/1974;90NR02547;-73.7945;40.886135244 
Reid Hall, Manhattanville College;Westchester;03/22/1974;90NR02438;-73.7155;41.0324464924 
Haviland's, Widow, Tavern;Westchester;04/16/1974;90NR02512;-73.6842;40.9820089126 
Winegar, Hendrik, House;Dutchess;04/15/1975;90NR00292;-73.5111;41.8279268305 
Evangelical Lutheran Church of St. Peter;Dutchess;04/24/1975;90NR00328;-73.8872;41.962622426 
Erasmus Hall Academy;Kings;11/11/1975;90NR01334;-73.9573;40.6496041466 
Association Residence Nursing Home;New York;02/20/1975;90NR00624;-73.9666;40.7986872919 
Bell Telephone Laboratories;New York;05/15/1975;90NR00721;-74.0093;40.7368134934 
City Pier A;New York;06/27/1975;90NR00767;-74.0179;40.7044225342 
Gracie, Archibald, Mansion;New York;05/12/1975;90NR00719;-73.9438;40.7750684235 
Grand Central Terminal;New York;01/17/1975;90NR00609;-73.9772;40.7533331228 
Henson, Matthew, Residence;New York;05/15/1975;90NR00722;-73.9382;40.8257247254 
Seventh Regiment Armory;New York;04/14/1975;90NR00657;-73.9655;40.7672449245 
St. Nicholas Historic District;New York;10/29/1975;90NR00899;-73.9435;40.8181639374 
Villard Houses;New York;09/02/1975;90NR00821;-73.975;40.7580059934 
1841 Goshen Courthouse;Orange;03/04/1975;90NR02338;-74.3221;41.4028897331 
Brookside;Saratoga;05/21/1975;90NR02608;-73.8552;43.0021022146 
General Electric Research Laboratory;Schenectady;05/15/1975;90NR02656;-73.9511;42.8109380727 
American Hotel;Schoharie;09/09/1975;90NR02688;-74.6171;42.7936689503 
Miller, William, Chapel and Ascension Rock;Washington;07/17/1975;90NR02746;-73.3123;43.5952058249 
Haynes, Lemuel, House;Washington;05/15/1975;90NR02745;-73.2829;43.3712414238 
Draper, John W., House;Westchester;05/15/1975;90NR02536;-73.8793;40.9914578644 
Armour-Stiner House;Westchester;12/18/1975;90NR02537;-73.8707;41.0310086319 
Albany Institute of History and Art;Albany;07/12/1976;90NR01636;-73.7603;42.655782015 
Cathedral of the Immaculate Conception;Albany;06/08/1976;90NR02811;-73.7599;42.6476435122 
Hall, James, Office;Albany;12/08/1976;90NR01641;-73.7687;42.6461250767 
United Traction Company Building;Albany;05/24/1976;90NR01626;-73.7497;42.6521580838 
German Reformed Sanctity Church Parsonage;Columbia;01/30/1976;90NR00230;-73.8826;42.1418821086 
Brett, Madam Catharyna, Homestead;Dutchess;12/12/1976;90NR00440;-73.9671;41.5016332056 
Tioronda Bridge;Dutchess;10/08/1976;90NR00438;-73.9739;41.4886615734 
Poughkeepsie Railroad Station;Dutchess;11/21/1976;90NR00379;-73.9377;41.7071758651 
Gloversville Free Library;Fulton;05/24/1976;90NR00515;-74.343;43.0504584552 
Sagamore;Hamilton;01/11/1976;90NR00577;-74.6273;43.7655465405 
Butler, Walter, Homestead;Montgomery;06/23/1976;90NR01537;-74.3541;42.9621810018 
Rock Hall;Nassau;11/21/1976;90NR01714;-73.7342;40.6091776551 
First Presbyterian Church of Oyster Bay;Nassau;12/12/1976;90NR01726;-73.5287;40.8716125338 
Swan, Edward H., House;Nassau;05/24/1976;90NR01721;-73.503;40.877378366 
Bayard-Condict Building;New York;12/08/1976;90NR00926;-73.995;40.7263608436 
Chrysler Building;New York;12/08/1976;90NR00927;-73.9753;40.7516395139 
Harlem Fire Watchtower;New York;06/21/1976;90NR00762;-73.9435;40.8041231194 
Lagrange Terrace;New York;12/12/1976;90NR00936;-73.9924;40.7293021897 
Metropolitan Savings Bank;New York;12/12/1976;90NR00937;-73.99;40.7289423073 
Mooney, Edward, House;New York;12/12/1976;90NR00938;-73.9975;40.7146438284 
Municipal Ferry Pier;New York;12/12/1976;90NR00939;-74.0117;40.7010696645 
New York Amsterdam News Building;New York;05/11/1976;90NR00709;-73.9436;40.8149037915 
Robeson, Paul, Home;New York;12/08/1976;90NR00930;-73.939;40.8338381772 
St. George's Episcopal Church;New York;12/08/1976;90NR00931;-73.985;40.7343465262 
St. Patrick's Cathedral;New York;12/08/1976;90NR00932;-73.9762;40.7585390575 
Tilden, Samuel J., House;New York;05/11/1976;90NR00710;-73.9869;40.7375754673 
Trinity Church and Graveyard;New York;12/08/1976;90NR00933;-74.012;40.7082490119 
Primitive Baptist Church of Brookfield;Orange;11/13/1976;90NR02312;-74.4731;41.3904267716 
Putnam County Courthouse;Putnam;08/11/1976;90NR02357;-73.6784;41.4263771918 
Armstrong, Louis, House;Queens;05/11/1976;90NR01573;-73.8615;40.7557191956 
Bunche, Ralph, House;Queens;05/11/1976;90NR01574;-73.8372;40.7071022531 
Lansingburgh Academy;Rensselaer;10/14/1976;90NR00996;-73.6757;42.7731989632 
Billou-Stillwell-Perine House;Richmond;01/01/1976;90NR01012;-74.1005;40.5928824885 
Fraser-Hoyer House;Rockland;04/22/1976;90NR02418;-73.9876;41.2117114904 
Gansevoort Mansion;Saratoga;06/23/1976;90NR02591;-73.6532;43.196923529 
Ellsworth, Col. Elmer E., Monument and Grave;Saratoga;11/13/1976;90NR02606;-73.6919;42.8981804837 
Langmuir, Irving, House;Schenectady;01/07/1976;90NR02657;-73.9187;42.8164002378 
Bramanville Mill;Schoharie;08/27/1976;90NR02673;-74.4057;42.6883036686 
Lloyd, Joseph, Manor House;Suffolk;11/07/1976;90NR01796;-73.4778;40.914341729 
Stone Arch Bridge;Sullivan;12/12/1976;90NR01047;-74.9537;41.7481346324 
North Creek Railroad Station Complex;Warren;08/27/1976;90NR02694;-73.9893;43.7030069354 
Villa Lewaro;Westchester;05/11/1976;90NR02538;-73.8652;41.0334766938 
Leland Castle;Westchester;08/27/1976;90NR02482;-73.781;40.8980798013 
Miller House;Westchester;09/29/1976;90NR02439;-73.7705;41.0593487295 
Jug Tavern;Westchester;06/07/1976;90NR02502;-73.8641;41.1448481332 
Ward, William E., House;Westchester;11/07/1976;90NR02513;-73.6671;41.0263118627 
Mapleton;Westchester;09/28/1976;90NR02488;-73.7647;41.0383297973 
St. Mary's Church;Albany;07/14/1977;90NR01648;-73.7528;42.6518519637 
Dodge, William E., House;Bronx;08/29/1977;90NR00049;-73.9132;40.8947231667 
Collingwood Opera House and Office Building;Dutchess;10/20/1977;90NR00378;-73.9287;41.7030668739 
Blue Mountain House Annex;Hamilton;12/07/1977;90NR00576;-74.4334;43.8555349276 
Church of the Transfiguration;Hamilton;07/26/1977;90NR00575;-74.4315;43.8595770954 
Litchfield Villa;Kings;09/14/1977;90NR01307;-73.9736;40.6671366288 
Toll Gate House;Nassau;08/16/1977;90NR01947;-73.6317;40.8088933819 
Valley Road Historic District;Nassau;04/08/1977;90NR01946;-73.7037;40.7747795809 
Devinne Press Building;New York;09/14/1977;90NR00842;-73.9927;40.7279423719 
Duke, James B., Mansion;New York;11/10/1977;90NR00907;-73.9637;40.7763437969 
Fraunces Tavern Block;New York;04/28/1977;90NR00689;-74.011;40.7033666683 
Hotel Chelsea;New York;12/27/1977;90NR00957;-73.9969;40.7443175052 
Market Street, House at 51;New York;07/29/1977;90NR00799;-73.9945;40.7118360214 
Morris, Lewis G., House;New York;08/12/1977;90NR00622;-73.9574;40.7792564706 
New York Cancer Hospital;New York;04/29/1977;90NR00690;-73.9607;40.7978259768 
Old New York Evening Post Building;New York;08/16/1977;90NR00808;-74.0095;40.7120553193 
Old St. Patrick's Cathedral Complex;New York;08/29/1977;90NR00815;-73.9951;40.723611911 
Boscobel;Putnam;11/07/1977;90NR02360;-73.9389;41.4108806682 
Poppenhusen Institute;Queens;08/18/1977;90NR01582;-73.8529;40.7843950393 
Bowne, John, House;Queens;09/13/1977;90NR01588;-73.8249;40.7628950259 
Vander Ende--Onderdonk House Site;Queens;01/31/1977;90NR01564;-73.9198;40.7111234929 
Neville House;Richmond;07/28/1977;90NR01028;-74.0992;40.6445715308 
English Church and Schoolhouse;Rockland;11/23/1977;90NR02397;-74.0324;41.1499429913 
Hadley Parabolic Bridge;Saratoga;03/25/1977;90NR02588;-73.845;43.3140191183 
First Presbyterian Church;Suffolk;12/23/1977;90NR01884;-73.1879;40.856823113 
Sherman House;Warren;11/07/1977;90NR02696;-73.6502;43.3121628837 
Nuits;Westchester;04/18/1977;90NR02539;-73.8748;41.0250138773 
St. Mark's Episcopal Church;Albany;11/07/1978;90NR02834;-73.6912;42.7418143574 
Valentine-Varian House;Bronx;03/21/1978;90NR00034;-73.8794;40.8773639063 
Stone Jug;Columbia;04/20/1978;90NR00220;-73.8959;42.1032833252 
Poughkeepsie Almshouse and City Infirmary;Dutchess;12/04/1978;90NR00432;-73.9122;41.7011844127 
Elmendorph Inn;Dutchess;09/20/1978;90NR00450;-73.8739;41.9973359009 
Rankin, John, House;Kings;11/16/1978;90NR01336;-73.9988;40.6815408105 
Old Nassau County Courthouse;Nassau;02/17/1978;90NR01702;-73.6396;40.7380929496 
Saddle Rock Grist Mill;Nassau;12/27/1978;90NR01948;-73.751;40.7978160255 
American Stock Exchange;New York;06/02/1978;90NR00734;-74.0128;40.7087647375 
Apthorp Apartments;New York;01/30/1978;90NR00615;-73.9809;40.7837557268 
Equitable Building;New York;06/02/1978;90NR00736;-74.0105;40.7082280579 
Gilsey Hotel;New York;12/14/1978;90NR00941;-73.9881;40.7460895352 
Metropolitan Life Insurance Company;New York;06/02/1978;90NR00738;-73.9874;40.7414882728 
First National City Bank (Merchants' Exchange);New York;08/18/1972;90NR00809;-74.0093;40.7059394895 
New York Life Building;New York;06/02/1978;90NR00740;-73.9856;40.7427569926 
New York Stock Exchange;New York;06/02/1978;90NR00741;-74.0112;40.7069395589 
Schomburg Center for Research in Black Culture;New York;09/21/1978;90NR00853;-73.9412;40.8147590898 
Stewart, A. T., Company Store;New York;06/02/1978;90NR00743;-74.0056;40.7142221481 
Tiffany and Company Building;New York;06/02/1978;90NR00744;-73.9829;40.7499989991 
WAVERTREE;New York;06/13/1978;93NR00521;-74.0024;40.705765068 
Brewster, Walter, House;Putnam;10/04/1978;90NR02382;-73.6158;41.3951973086 
Tibbits House;Rensselaer;05/22/1978;90NR00960;-73.3432;42.8580555234 
New Brighton Village Hall;Richmond;12/15/1978;90NR01045;-74.0956;40.6432024888 
